title,type,question,A,B,C,D,answer,image
F4 Chp 4,radio,Kelantan_Q05,A,B,C,D,B,Kelantan/Picture5.png
F4 Chp 4,radio,NegeriSembilan_Q05,A,B,C,D,C,Negeri Sembilan/Picture5.png
F4 Chp 4,radio,Kelantan_Q06,A,B,C,D,A,Kelantan/Picture6.png
F4 Chp 4,radio,JohorSet_Q07,A,B,C,D,D,Johor Set 1/Picture7.png
F4 Chp 4,radio,JohorSet_Q07,A,B,C,D,B,Johor Set 2/Picture7.png
F4 Chp 4,radio,Perak_Q07,A,B,C,D,B,Perak/Picture7.png
F4 Chp 4,radio,Perlis_Q07,A,B,C,D,B,Perlis/Picture7.png
F4 Chp 4,radio,Selangor_Q07,A,B,C,D,D,Selangor/Picture7.png
F4 Chp 4,radio,Terengganu_Q07,A,B,C,D,D,Terengganu/Picture7.png
F4 Chp 4,radio,JohorSet_Q08,A,B,C,D,B,Johor Set 1/Picture8.png
F4 Chp 4,radio,JohorSet_Q08,A,B,C,D,C,Johor Set 2/Picture8.png
F4 Chp 4,radio,Kedah_Q08,A,B,C,D,B,Kedah/Picture8.png
F4 Chp 4,radio,NegeriSembilan_Q08,A,B,C,D,A,Negeri Sembilan/Picture8.png
F4 Chp 4,radio,Perak_Q08,A,B,C,D,A,Perak/Picture8.png
F4 Chp 4,radio,Selangor_Q08,A,B,C,D,D,Selangor/Picture8.png
F4 Chp 4,radio,Kedah_Q09,A,B,C,D,B,Kedah/Picture9.png
F4 Chp 4,radio,KelantanYik_Q09,A,B,C,D,A,Kelantan YIK/Picture9.png
F4 Chp 4,radio,Pahang_Q09,A,B,C,D,A,Pahang/Picture9.png
F4 Chp 4,radio,Perak_Q09,A,B,C,D,D,Perak/Picture9.png
F4 Chp 4,radio,Kedah_Q10,A,B,C,D,A,Kedah/Picture10.png
F4 Chp 4,radio,KelantanYik_Q10,A,B,C,D,B,Kelantan YIK/Picture10.png
F4 Chp 4,radio,Pahang_Q10,A,B,C,D,D,Pahang/Picture10.png
F4 Chp 4,radio,Pahang_Q11,A,B,C,D,B,Pahang/Picture11.png
F4 Chp 4,radio,Pahang_Q12,A,B,C,D,A,Pahang/Picture12.png
F4 Chp 4,radio,Perak_Q29,A,B,C,D,C,Perak/Picture29.png
F4 Chp 4,radio,Perak_Q30,A,B,C,D,B,Perak/Picture30.png
F4 Chp 4,radio,Perak_Q31,A,B,C,D,A,Perak/Picture31.png
F4 Chp 4,radio,Perak_Q32,A,B,C,D,D,Perak/Picture32.png
